ID,is_attrited,Age,Gender,Dependent_cnt,Edu_level,Marital_status,Income,Card,Period_m,Total_rel_cnt,Inactive_last_12m,Contacts_cnt_last_12m,Credit_limit,Total_trans_amt,Total_trans_cnt
1543,0,35,F,4,High School,Single,Unknown,Blue,24,5,2,4,16915,2795,55
1544,0,34,M,1,Uneducated,Married,$120K +,Blue,36,6,2,1,19630,2286,39
1545,0,36,M,4,Doctorate,Divorced,$120K +,Blue,31,4,3,4,34516,2243,60
1546,1,40,M,4,Graduate,Divorced,$40K - $60K,Blue,28,1,2,3,5821,2011,42
1547,0,43,M,1,High School,Married,$80K - $120K,Silver,30,1,1,3,34516,4081,54
1548,0,50,F,0,Graduate,Married,Less than $40K,Blue,43,4,1,2,2393,4755,82
1549,0,52,M,0,College,Married,$120K +,Gold,47,2,1,1,34516,7690,87
1550,0,44,M,3,Doctorate,Single,$120K +,Blue,35,4,1,5,14028,3683,73
1551,0,37,M,1,Graduate,Single,$80K - $120K,Blue,24,4,4,4,34516,1768,52
1552,0,35,F,2,Unknown,Married,Less than $40K,Blue,22,1,1,1,3616,15391,94
1553,1,43,M,4,High School,Married,$120K +,Blue,30,3,2,3,17228,2229,44
1554,0,39,F,1,Uneducated,Single,Less than $40K,Blue,34,3,1,4,6904,3485,84
1555,0,41,M,4,Graduate,Married,$60K - $80K,Blue,36,4,1,2,8923,1589,24
1556,0,49,M,5,Post-Graduate,Single,$40K - $60K,Silver,36,6,1,2,15525,4042,78
1557,0,51,F,2,Doctorate,Single,Unknown,Blue,45,6,3,1,2109,4321,58
1558,0,35,F,1,College,Single,Unknown,Blue,28,4,5,2,3518,2121,60
1559,1,62,M,0,Post-Graduate,Divorced,$60K - $80K,Silver,46,4,5,6,28229,2281,45
1560,0,60,M,0,Graduate,Single,Less than $40K,Silver,47,1,1,3,14002,13849,128
1561,0,44,F,3,High School,Married,Less than $40K,Blue,31,3,3,4,4985,4222,61
1562,0,42,M,3,Unknown,Married,$80K - $120K,Blue,32,2,1,3,7537,7613,90
1563,0,34,M,3,High School,Married,$120K +,Blue,25,3,2,4,23959,1870,45
1564,0,43,F,4,Graduate,Single,Less than $40K,Blue,36,5,4,1,8919,3923,73
1565,0,33,F,2,Graduate,Divorced,Less than $40K,Blue,24,3,1,2,6803,2603,47
1566,0,44,F,5,Post-Graduate,Married,Less than $40K,Blue,40,3,3,4,4453,3239,66
1567,0,48,M,3,College,Married,$80K - $120K,Silver,36,6,2,2,34516,1733,54
1568,0,37,M,1,High School,Married,$120K +,Blue,32,6,2,2,17393,1692,38
1569,0,58,M,4,High School,Married,$40K - $60K,Blue,47,6,3,4,7803,1199,25
1570,0,35,M,2,High School,Married,$80K - $120K,Blue,22,3,1,4,3023,1920,34
1571,0,41,M,1,Graduate,Married,$80K - $120K,Blue,30,3,3,2,34516,6832,87
1572,0,35,F,1,High School,Married,Less than $40K,Blue,26,4,2,3,1918,4237,76
1573,0,40,F,3,College,Unknown,Unknown,Blue,28,2,3,1,2321,5149,98
1574,0,38,F,3,Uneducated,Single,Less than $40K,Blue,33,5,3,2,2206,1739,35
1575,0,56,M,1,Uneducated,Married,$120K +,Blue,36,3,2,2,6041,1747,49
1576,0,54,M,1,College,Married,$80K - $120K,Blue,42,4,1,4,9642,1401,35
1577,0,53,F,1,College,Married,Less than $40K,Blue,47,4,2,3,2154,1439,26
1578,0,51,F,4,Graduate,Single,Less than $40K,Blue,39,3,2,1,2847,3672,59
1579,0,40,F,4,Graduate,Single,Less than $40K,Silver,27,3,1,2,10745,3502,87
1580,0,41,M,2,Unknown,Single,$60K - $80K,Blue,24,6,2,2,17298,3663,65
1581,1,58,F,3,Unknown,Divorced,Less than $40K,Blue,36,2,2,3,1508,1990,31
1582,0,55,M,2,Unknown,Married,$120K +,Blue,41,4,3,2,14938,1134,31
1583,0,55,M,2,Unknown,Single,$60K - $80K,Blue,36,6,3,3,2243,1334,31
1584,0,27,M,0,Graduate,Single,$120K +,Blue,17,6,2,2,8713,2094,36
1585,0,42,M,3,Uneducated,Married,$60K - $80K,Blue,25,6,2,3,13546,3943,73
1586,0,40,F,1,Graduate,Unknown,Less than $40K,Blue,30,5,1,1,7554,4150,64
1587,1,43,M,1,Graduate,Married,$80K - $120K,Blue,37,4,2,3,25517,2508,44
1588,0,44,M,2,College,Married,$60K - $80K,Blue,27,3,1,2,19114,4413,69
1589,1,38,F,3,Graduate,Single,$40K - $60K,Blue,26,3,2,3,2669,2271,31
1590,1,36,F,2,High School,Married,$40K - $60K,Blue,36,4,3,2,1848,2775,33
1591,0,49,M,1,Graduate,Married,$60K - $80K,Blue,37,5,1,4,4854,3651,70
1592,0,42,F,2,Post-Graduate,Single,Less than $40K,Blue,35,6,3,2,3223,4916,79
1593,0,59,M,2,Graduate,Single,$60K - $80K,Blue,36,6,3,2,1438.3,4297,65
1594,0,47,F,2,High School,Unknown,Less than $40K,Blue,36,4,2,2,3139,4892,95
1595,0,46,F,4,College,Married,Less than $40K,Blue,38,3,3,3,8881,2632,54
1596,0,47,F,5,Uneducated,Divorced,Unknown,Blue,36,6,2,3,12581,4427,76
1597,0,57,F,2,Graduate,Married,Less than $40K,Blue,45,6,2,2,1438.3,4970,87
1598,0,50,F,1,Graduate,Married,Less than $40K,Blue,41,4,2,3,8589,3553,63
1599,0,35,M,2,High School,Married,$60K - $80K,Blue,36,4,2,4,19127,1859,33
1600,0,39,F,2,Graduate,Single,Less than $40K,Blue,26,5,3,3,2469,3837,74
1601,0,39,M,1,Graduate,Married,$40K - $60K,Blue,35,5,3,4,6690,1734,39
1602,1,44,M,3,Graduate,Married,$60K - $80K,Blue,36,2,3,3,9114,2740,52
1603,0,41,M,3,Graduate,Divorced,Less than $40K,Blue,23,5,2,4,1438.3,4416,68
1604,1,56,M,1,Graduate,Married,$80K - $120K,Blue,50,3,6,3,8688,2361,41
1605,1,37,M,3,High School,Single,$120K +,Blue,36,3,2,2,7361,2109,44
1606,1,51,F,2,Doctorate,Married,Less than $40K,Blue,41,2,2,3,6630,842,24
1607,0,48,M,4,Graduate,Married,$60K - $80K,Blue,37,2,1,1,13197,8424,84
1608,0,42,F,2,High School,Single,Less than $40K,Blue,23,2,2,3,3172,4163,83
1609,0,46,M,4,Graduate,Single,$60K - $80K,Blue,38,3,3,2,4335,1373,36
1610,0,44,M,4,Unknown,Single,$80K - $120K,Blue,34,4,1,2,21573,1384,36
1611,0,42,M,2,Graduate,Single,$80K - $120K,Blue,36,6,3,1,26690,4363,76
1612,0,34,M,2,Unknown,Married,$60K - $80K,Blue,36,5,2,4,2379,2966,50
1613,1,45,M,5,High School,Divorced,$120K +,Blue,36,2,3,2,5287,8392,69
1614,0,39,M,1,Unknown,Single,$80K - $120K,Blue,36,4,2,1,6018,4355,78
1615,0,44,M,4,Unknown,Married,$120K +,Blue,31,4,3,4,34516,1594,43
1616,0,49,F,3,Unknown,Divorced,Less than $40K,Blue,38,3,3,4,1652,1771,47
1617,0,39,F,4,College,Married,Less than $40K,Blue,31,4,3,3,1888,1517,33
1618,1,49,F,3,Graduate,Single,Less than $40K,Blue,43,6,3,4,1675,2622,53
1619,1,52,F,3,College,Married,Less than $40K,Blue,40,3,2,3,3474,2675,37
1620,0,32,M,3,Graduate,Married,$60K - $80K,Blue,36,1,1,1,3223,13648,103
1621,1,59,F,1,Graduate,Single,Unknown,Blue,49,3,4,6,8708,2508,49
1622,0,48,M,4,Graduate,Married,$80K - $120K,Blue,36,1,2,3,27984,8147,81
1623,0,40,M,5,Graduate,Single,$40K - $60K,Blue,36,2,2,3,2849,8669,99
1624,0,40,F,2,Post-Graduate,Married,Less than $40K,Blue,32,3,3,0,2107,4858,73
1625,0,43,F,1,Graduate,Divorced,Unknown,Blue,30,5,3,3,9535,4210,81
1626,0,38,M,4,Unknown,Single,$120K +,Blue,31,3,2,3,34516,15611,127
1627,0,45,M,3,High School,Married,$120K +,Blue,35,6,2,3,32446,1717,39
1628,0,52,M,2,College,Married,$80K - $120K,Blue,36,1,2,2,9959,15195,99
1629,0,53,M,3,College,Married,$80K - $120K,Blue,40,4,4,4,6052,1476,37
1630,0,56,F,1,Graduate,Married,Less than $40K,Blue,48,6,2,2,1438.3,1336,32
1631,0,49,F,3,Unknown,Unknown,Less than $40K,Blue,36,3,1,2,2454,3777,75
1632,0,52,F,2,Graduate,Married,$40K - $60K,Blue,43,1,2,3,4090,15497,92
1633,0,51,F,2,Unknown,Married,Less than $40K,Silver,36,6,2,3,13812,3723,56
1634,0,42,F,2,College,Divorced,Less than $40K,Blue,33,3,3,1,2283,4377,64
1635,0,48,F,2,Unknown,Married,Less than $40K,Blue,37,4,4,2,2835,4569,81
1636,0,60,F,1,High School,Single,Less than $40K,Blue,49,5,4,1,2481,5228,73
1637,0,30,M,2,High School,Married,Less than $40K,Blue,23,4,2,0,2997,1577,35
1638,1,48,F,4,High School,Married,Less than $40K,Blue,30,2,3,2,2913,4955,56
1639,0,56,M,2,Uneducated,Married,$80K - $120K,Blue,45,4,2,2,11102,1448,36
1640,0,38,M,2,Uneducated,Single,$80K - $120K,Blue,32,6,2,3,3192,4236,87
1641,1,60,M,1,Uneducated,Married,Less than $40K,Blue,36,1,3,4,3316,1684,19
1642,1,34,M,2,High School,Married,$80K - $120K,Blue,25,6,2,0,1439,2932,44
1643,0,56,M,1,College,Single,$80K - $120K,Blue,36,3,6,0,11751,1539,17
1644,0,41,M,2,High School,Single,$80K - $120K,Blue,28,4,3,0,27756,994,24
1645,1,43,M,3,Unknown,Married,$40K - $60K,Blue,35,2,2,3,1438.3,891,28
1646,0,34,M,1,Graduate,Married,$40K - $60K,Blue,36,6,2,3,3735,1877,33
1647,0,47,F,3,Unknown,Unknown,Less than $40K,Blue,36,6,2,3,1953,4636,70
1648,0,53,M,5,Uneducated,Unknown,$80K - $120K,Blue,47,2,3,2,2340,8851,88
1649,0,38,F,4,Graduate,Married,Unknown,Blue,28,4,1,2,6861,2228,39
1650,1,50,F,0,Graduate,Married,Less than $40K,Blue,38,2,3,1,4935,8527,84
1651,0,47,F,2,Uneducated,Single,Less than $40K,Blue,42,3,1,2,2271,4150,69
1652,0,65,M,0,Graduate,Single,$40K - $60K,Blue,49,3,2,3,13921,4351,75
1653,1,37,F,2,Unknown,Single,Less than $40K,Blue,25,3,2,4,1690,2645,60
1654,0,45,F,5,Unknown,Single,Less than $40K,Blue,36,2,2,3,3883,4667,90
1655,0,45,F,3,High School,Single,Unknown,Blue,36,6,1,2,3111,4478,56
1656,0,46,M,1,Uneducated,Unknown,$40K - $60K,Blue,27,6,3,3,12781,1073,21
1657,1,42,F,3,College,Single,Less than $40K,Blue,36,3,3,4,3802,2165,36
1658,0,54,M,3,Doctorate,Married,$120K +,Blue,41,3,3,0,21592,1873,52
1659,0,34,F,2,Post-Graduate,Single,Less than $40K,Blue,29,2,3,3,2509,4837,74
1660,0,54,F,3,Uneducated,Single,Unknown,Blue,49,6,4,3,9733,5228,71
1661,0,56,F,2,Uneducated,Single,Unknown,Blue,47,5,2,1,5261,4448,86
1662,0,48,M,2,Uneducated,Single,$40K - $60K,Silver,40,2,3,2,17812,8379,106
1663,0,34,F,1,Graduate,Married,$40K - $60K,Blue,27,3,1,3,2173,4392,83
1664,1,50,M,3,Uneducated,Married,$60K - $80K,Blue,45,2,2,5,21096,1882,39
1665,1,40,M,4,Uneducated,Single,$80K - $120K,Blue,36,6,3,2,34516,8659,81
1666,1,41,M,4,Graduate,Single,$80K - $120K,Silver,29,2,3,6,34516,3526,53
1667,0,51,M,3,Unknown,Unknown,$120K +,Blue,44,2,2,3,11954,7345,93
1668,0,44,M,1,Uneducated,Divorced,$120K +,Blue,39,3,2,3,11362,3197,61
1669,0,37,F,4,Graduate,Married,Less than $40K,Blue,31,5,2,3,1758,2013,41
1670,0,59,F,1,Graduate,Single,Less than $40K,Blue,39,5,3,2,4404,15709,93
1671,0,37,M,2,Uneducated,Single,$60K - $80K,Blue,36,4,2,2,11419,3000,70
1672,0,68,M,1,Graduate,Married,Unknown,Blue,56,5,2,3,13860,1910,32
1673,1,47,F,4,College,Divorced,Unknown,Blue,36,4,3,3,6769,4885,54
1674,0,49,F,1,Unknown,Married,Less than $40K,Silver,40,2,3,2,13411,12493,113
1675,0,39,M,4,Graduate,Married,$80K - $120K,Blue,35,6,2,1,2981,4824,76
1676,0,31,F,0,Uneducated,Divorced,Less than $40K,Blue,22,2,1,3,3329,13109,114
1677,0,47,M,2,Graduate,Unknown,$40K - $60K,Blue,37,3,3,1,2335,4267,81
1678,0,46,M,3,Graduate,Unknown,$80K - $120K,Blue,37,6,4,3,1530,4256,78
1679,0,54,F,2,Graduate,Married,Less than $40K,Blue,44,3,2,3,2027,1702,37
1680,0,61,M,2,Uneducated,Married,$60K - $80K,Blue,48,4,1,2,18571,15802,118
1681,0,54,F,2,High School,Unknown,Less than $40K,Blue,44,1,1,1,2691,4413,80
1682,1,43,M,5,Graduate,Married,$60K - $80K,Blue,25,1,2,3,4259,7993,71
1683,0,43,M,4,Unknown,Unknown,$120K +,Blue,34,5,2,2,33304,1448,29
1684,0,48,F,3,Graduate,Married,Less than $40K,Blue,36,3,2,2,1667,4385,80
1685,0,54,F,0,Doctorate,Single,Less than $40K,Blue,43,4,1,3,3186,4077,75
1686,0,36,M,1,Graduate,Married,$80K - $120K,Blue,32,4,4,3,15488,2916,50
1687,0,43,F,3,Uneducated,Single,Less than $40K,Blue,29,3,2,3,4138,1827,49
1688,0,56,F,2,Graduate,Single,Less than $40K,Blue,46,4,1,3,1438.3,4333,84
1689,0,52,F,3,Unknown,Single,Unknown,Blue,36,3,1,2,10273,3778,70
1690,0,38,M,3,Unknown,Married,$60K - $80K,Blue,31,6,1,2,2014,2460,52
1691,0,50,M,2,High School,Unknown,$60K - $80K,Blue,41,6,2,2,3244,1274,32
1692,1,51,M,3,High School,Married,$60K - $80K,Blue,31,3,3,3,8989,2031,53
1693,0,30,F,0,Unknown,Married,Less than $40K,Blue,19,5,1,4,2898,2632,64
1694,0,54,M,3,Graduate,Married,$40K - $60K,Blue,44,3,3,3,1655,4621,67
1695,0,49,M,4,Uneducated,Married,$60K - $80K,Blue,34,5,3,2,12994,3734,74
1696,0,55,M,1,Graduate,Single,$120K +,Blue,42,4,2,3,34516,1308,41
1697,0,46,F,4,Unknown,Single,Unknown,Silver,34,1,2,3,33874,13753,98
1698,0,39,M,2,Doctorate,Single,$60K - $80K,Blue,27,4,1,3,5341,1955,47
1699,0,46,F,3,High School,Single,Less than $40K,Blue,36,1,2,2,3759,15331,106
1700,0,58,M,3,Unknown,Married,$120K +,Blue,52,3,3,3,15733,13986,97
1701,0,46,M,0,High School,Divorced,$80K - $120K,Blue,36,3,1,4,16099,3656,88
1702,0,45,F,2,Graduate,Unknown,$40K - $60K,Blue,36,4,3,4,4947,3479,76
1703,0,49,F,4,Graduate,Single,Less than $40K,Blue,36,1,1,3,2636,7136,82
1704,1,41,F,3,Graduate,Single,$40K - $60K,Blue,31,4,3,2,5655,2189,51
1705,1,45,M,4,Unknown,Married,$120K +,Blue,31,1,4,3,26107,1697,47
1706,0,52,F,0,Graduate,Married,Less than $40K,Blue,37,3,1,2,1793,3989,62
1707,0,27,F,1,Post-Graduate,Married,Less than $40K,Blue,13,3,2,2,1438.3,3855,73
1708,1,45,F,3,High School,Married,$40K - $60K,Blue,37,4,2,4,3304,1731,32
1709,0,46,F,4,Graduate,Married,Unknown,Blue,38,3,2,3,16815,2976,65
1710,1,39,M,2,High School,Single,$120K +,Blue,33,1,3,4,1726,1804,34
1711,0,51,M,4,Graduate,Single,$120K +,Blue,36,2,1,1,3168,4674,71
1712,0,47,M,4,Graduate,Married,$40K - $60K,Blue,41,5,3,4,14535,2970,76
1713,0,55,M,2,Graduate,Married,$80K - $120K,Blue,47,3,3,3,9959,1584,28
1714,0,49,M,1,Unknown,Single,$60K - $80K,Blue,37,1,2,2,18349,16422,110
1715,0,49,F,2,Graduate,Married,Less than $40K,Blue,39,3,3,3,2796,4869,78
1716,1,51,F,3,College,Married,$40K - $60K,Blue,36,2,3,3,4762,2811,52
1717,0,59,M,1,Unknown,Single,$40K - $60K,Blue,51,3,4,3,3808,4845,88
1718,0,52,F,1,High School,Married,Less than $40K,Blue,35,1,3,3,1959,7847,65
1719,0,46,F,3,High School,Single,Less than $40K,Blue,36,1,3,2,6636,7023,86
1720,1,41,F,2,High School,Single,Less than $40K,Blue,34,1,3,4,1661,2473,49
1721,0,53,F,3,College,Married,Less than $40K,Blue,43,4,2,3,1438.3,4606,86
1722,0,51,M,4,Graduate,Single,$120K +,Blue,42,3,2,3,34516,1550,41
1723,0,52,F,2,College,Married,$40K - $60K,Blue,40,5,3,1,1438.3,4700,92
1724,1,46,F,3,Uneducated,Divorced,$40K - $60K,Blue,39,2,3,2,3157,3300,58
1725,0,38,M,3,Graduate,Single,$60K - $80K,Blue,25,3,3,4,18293,2958,63
1726,0,41,M,3,High School,Married,$80K - $120K,Blue,33,2,1,1,13818,13209,101
1727,0,41,F,1,Graduate,Married,$40K - $60K,Blue,32,6,3,1,2413,5466,85
1728,0,48,F,1,College,Married,Less than $40K,Blue,38,5,2,2,1832,4376,87
1729,0,37,F,1,High School,Single,Unknown,Blue,28,4,3,2,2458,4627,90
1730,0,49,F,2,Uneducated,Married,Unknown,Blue,41,3,5,2,3128,4369,59
1731,0,47,F,4,College,Single,Less than $40K,Blue,37,6,2,2,4256,1100,29
1732,1,58,M,0,High School,Unknown,$40K - $60K,Blue,42,3,2,3,1438.3,1088,22
1733,0,29,M,0,Post-Graduate,Single,$40K - $60K,Blue,19,4,1,2,13632,2168,42
1734,0,32,M,0,Graduate,Married,$40K - $60K,Blue,27,3,3,2,4815,2501,36
1735,0,51,F,3,High School,Single,$40K - $60K,Blue,38,5,3,1,5536,4281,82
1736,0,37,F,2,Unknown,Single,Less than $40K,Blue,27,6,1,3,3061,5032,89
1737,0,51,F,2,Graduate,Married,Less than $40K,Blue,43,1,3,3,3683,4684,86
1738,0,48,F,3,Graduate,Divorced,Less than $40K,Blue,31,6,2,2,9816,3489,81
1739,0,50,F,4,Graduate,Single,Less than $40K,Blue,36,6,2,0,3125,1631,46
1740,0,40,M,4,Unknown,Unknown,Less than $40K,Blue,27,5,3,0,1438.3,4655,82
1741,0,44,F,4,Post-Graduate,Divorced,Less than $40K,Blue,26,4,1,3,2295,3834,69
1742,0,60,F,1,Uneducated,Divorced,Less than $40K,Blue,49,5,2,2,1443,4673,59
1743,0,51,F,2,Graduate,Married,Less than $40K,Blue,47,2,2,1,5118,14593,109
1744,0,39,M,2,Unknown,Married,$60K - $80K,Blue,25,5,2,3,3071,1765,36
1745,0,50,M,3,Graduate,Single,$40K - $60K,Blue,33,3,1,2,2798,2903,69
1746,0,46,F,3,Graduate,Married,Unknown,Blue,40,5,1,3,3595,4534,71
1747,0,35,F,1,Uneducated,Married,Less than $40K,Blue,36,3,2,3,1438.3,4321,83
1748,0,30,M,0,Unknown,Single,$60K - $80K,Blue,20,1,3,3,23760,13124,103
1749,0,57,F,3,High School,Married,Less than $40K,Blue,36,6,2,3,3032,1387,30
1750,1,49,M,5,Uneducated,Married,$40K - $60K,Blue,44,2,3,4,3893,1866,37
1751,1,44,F,3,High School,Single,Less than $40K,Blue,36,2,3,3,2228,2523,45
1752,0,32,F,2,Post-Graduate,Single,Less than $40K,Blue,16,3,3,2,2973,3769,78
1753,0,50,M,2,High School,Unknown,$120K +,Blue,40,1,2,3,24670,7772,76
1754,0,55,F,2,College,Single,Less than $40K,Blue,36,4,1,3,3123,4424,81
1755,1,51,F,2,Graduate,Single,Less than $40K,Blue,44,6,3,2,3181,818,16
1756,0,65,F,0,High School,Married,Unknown,Blue,53,4,3,0,4315,1723,51
1757,1,49,M,4,Graduate,Single,$60K - $80K,Blue,36,1,4,5,5662,1693,25
1758,1,49,F,3,College,Married,Less than $40K,Blue,41,3,3,3,1603,2644,43
1759,0,47,F,4,Post-Graduate,Single,Less than $40K,Blue,27,1,2,2,8837,8210,100
1760,0,27,F,0,Graduate,Divorced,Unknown,Blue,36,5,1,0,13439,4715,86
1761,0,46,F,3,Uneducated,Married,Less than $40K,Blue,29,5,1,1,2228,4382,83
1762,0,42,F,4,Unknown,Married,Less than $40K,Blue,30,3,2,1,1531,4373,67
1763,0,59,M,0,High School,Married,Less than $40K,Blue,47,6,3,4,1479,2139,70
1764,0,52,F,1,High School,Single,Less than $40K,Blue,40,2,1,1,4119,15215,121
1765,0,46,M,2,High School,Single,$40K - $60K,Blue,32,2,3,2,5972,14227,116
1766,0,43,F,4,Graduate,Divorced,Less than $40K,Blue,34,2,3,1,3195,1285,29
1767,0,40,F,2,Graduate,Single,Unknown,Blue,27,4,2,3,4438,3895,75
1768,0,26,M,0,Graduate,Single,Less than $40K,Blue,21,4,3,2,1585,2299,49
1769,0,54,F,1,Graduate,Single,Less than $40K,Blue,49,3,2,2,2930,4752,72
1770,0,47,M,1,College,Married,$60K - $80K,Silver,42,6,4,2,27437,4660,79
1771,1,56,F,1,High School,Married,Unknown,Blue,42,5,2,3,3674,2608,45
1772,1,43,M,3,High School,Single,$60K - $80K,Blue,38,2,3,2,12254,2129,42
1773,0,48,M,4,Unknown,Married,$80K - $120K,Blue,36,5,3,0,5288,1777,42
1774,0,53,M,3,High School,Single,$60K - $80K,Blue,47,2,1,3,6228,8284,77
1775,0,28,M,0,Graduate,Married,Less than $40K,Blue,18,5,1,3,2943,2591,55
1776,0,50,F,3,Graduate,Married,Less than $40K,Blue,38,6,3,2,3026,3687,58
1777,0,50,F,3,Post-Graduate,Divorced,$40K - $60K,Blue,39,3,2,2,3028,4144,64
1778,0,38,M,3,Post-Graduate,Married,$80K - $120K,Blue,32,3,2,3,5242,4306,77
1779,0,41,M,5,Graduate,Married,$60K - $80K,Blue,36,4,4,3,4575,4726,64
1780,0,40,F,4,College,Married,Less than $40K,Blue,36,6,1,2,1438.3,3308,54
1781,1,44,F,3,Unknown,Single,Unknown,Blue,37,3,2,3,1900,2298,45
1782,1,48,M,2,High School,Married,$80K - $120K,Blue,32,1,2,4,16362,2228,37
1783,0,42,F,4,High School,Married,Less than $40K,Gold,36,2,3,2,15987,7471,88
1784,0,48,F,4,Graduate,Married,Less than $40K,Blue,36,4,3,2,2620,4867,67
1785,0,57,M,4,Graduate,Married,$120K +,Blue,51,4,3,1,10711,1180,29
1786,0,46,M,2,Graduate,Married,$60K - $80K,Blue,40,4,2,4,7949,3355,58
1787,0,53,M,0,Graduate,Married,$120K +,Blue,33,4,3,3,21006,1856,57
1788,0,47,F,4,College,Married,Unknown,Blue,38,3,2,1,1438.3,4503,89
1789,0,48,M,3,Graduate,Married,$80K - $120K,Blue,38,3,3,3,31501,3742,75
1790,0,44,M,1,Unknown,Married,Unknown,Blue,34,6,2,0,2885,1366,31
1791,0,52,F,3,High School,Married,Unknown,Blue,38,2,1,2,3505,5034,79
1792,0,50,F,2,Doctorate,Single,Less than $40K,Blue,43,4,1,0,3206,4731,82
1793,0,27,M,0,Graduate,Single,Less than $40K,Blue,13,2,2,4,3585,15656,124
1794,0,40,M,3,Graduate,Married,$60K - $80K,Blue,36,4,4,4,2223,3331,67
1795,0,50,M,0,Uneducated,Divorced,$60K - $80K,Blue,39,6,3,3,9474,3240,54
1796,0,49,F,3,Graduate,Single,Less than $40K,Blue,44,3,3,2,4364,1392,38
1797,0,46,M,3,High School,Married,$80K - $120K,Blue,36,6,3,3,2790,3392,86
1798,0,57,F,2,Graduate,Married,Less than $40K,Blue,40,5,3,2,1629,4897,83
1799,1,44,F,4,Unknown,Married,Less than $40K,Blue,28,5,2,3,2020,2621,45
1800,0,38,M,2,Uneducated,Single,$40K - $60K,Blue,36,5,1,2,7756,1858,51
1801,0,54,F,3,Graduate,Single,Less than $40K,Blue,36,1,3,1,2830,4854,74
1802,1,60,M,1,Uneducated,Married,$40K - $60K,Blue,47,6,1,5,3735,8193,66
1803,0,60,F,0,Uneducated,Married,Less than $40K,Blue,49,3,1,2,3955,1560,43
1804,0,37,M,1,Graduate,Married,$60K - $80K,Blue,31,5,1,2,20144,14287,106
1805,0,36,F,3,Graduate,Married,Less than $40K,Blue,27,1,2,3,2328,4373,89
1806,0,55,F,1,Uneducated,Unknown,Less than $40K,Blue,36,1,2,1,3150,14750,96
1807,0,43,M,2,Post-Graduate,Married,$60K - $80K,Blue,34,1,1,3,13553,8751,94
1808,1,55,M,3,Unknown,Single,$60K - $80K,Blue,36,3,2,2,8411,990,22
1809,0,29,M,0,Uneducated,Married,$60K - $80K,Blue,20,5,2,3,8592,1842,50
1810,1,38,F,2,Graduate,Single,Less than $40K,Blue,32,2,3,3,3775,2031,36
1811,0,43,M,3,Graduate,Married,$80K - $120K,Blue,32,2,1,2,4196,14545,116
1812,1,41,M,3,High School,Married,$120K +,Blue,32,2,2,1,34516,4734,57
1813,0,39,M,1,High School,Divorced,$60K - $80K,Blue,33,5,3,3,5926,1316,28
1814,1,46,F,3,High School,Married,$40K - $60K,Blue,34,2,3,2,8583,1794,31
1815,0,50,M,1,Uneducated,Married,$120K +,Blue,44,5,2,4,3104,4006,76
1816,0,57,M,3,College,Single,$60K - $80K,Blue,36,6,3,2,10350,3396,63
1817,0,40,M,3,Graduate,Divorced,$80K - $120K,Blue,31,4,2,3,27374,4231,60
1818,0,58,F,2,Uneducated,Single,Unknown,Blue,44,1,2,2,2599,8061,98
1819,1,27,F,0,High School,Single,Less than $40K,Blue,18,6,1,4,1438.3,2641,40
1820,0,38,M,3,High School,Married,$40K - $60K,Blue,32,6,6,2,8603,1758,40
1821,0,45,F,3,High School,Single,Less than $40K,Blue,36,3,2,2,2589,4133,68
1822,0,40,M,4,Post-Graduate,Single,$40K - $60K,Blue,30,6,3,2,4640,3870,70
1823,0,26,M,0,Graduate,Divorced,Unknown,Blue,36,6,1,3,21084,2309,71
1824,1,48,F,3,Uneducated,Divorced,Less than $40K,Blue,36,5,3,2,4073,2059,43
1825,0,26,M,0,Unknown,Married,$120K +,Blue,17,4,2,1,30928,3863,72
1826,0,32,M,3,College,Single,$80K - $120K,Blue,21,4,3,5,21390,2477,59
1827,0,44,M,2,Unknown,Married,$80K - $120K,Blue,37,6,1,3,2617,3104,70
1828,0,37,M,1,Uneducated,Single,$80K - $120K,Blue,36,6,1,2,3127,2292,49
1829,0,45,M,4,Graduate,Married,$80K - $120K,Blue,36,4,2,3,1438.3,3748,64
1830,0,48,M,2,Graduate,Divorced,$60K - $80K,Blue,33,4,2,4,2998,1825,31
1831,0,47,M,4,Unknown,Single,$60K - $80K,Blue,36,5,3,1,9132,3809,71
1832,0,41,M,3,Graduate,Single,$80K - $120K,Blue,29,2,2,1,9357,7971,84
1833,0,49,F,4,Graduate,Married,Less than $40K,Blue,34,3,1,3,2560,4783,86
1834,0,39,M,5,Unknown,Married,$80K - $120K,Blue,36,4,3,3,19435,2062,55
1835,0,60,F,1,Uneducated,Single,Less than $40K,Blue,47,1,3,2,4905,15478,109
1836,0,36,F,4,High School,Single,Less than $40K,Blue,28,5,1,2,2226,2660,62
1837,0,55,M,3,High School,Single,$120K +,Blue,51,3,1,3,34516,1161,26
1838,1,54,F,3,College,Married,Less than $40K,Blue,44,5,3,2,2921,2612,33
1839,0,55,F,3,Post-Graduate,Single,$40K - $60K,Blue,46,4,3,2,5162,3562,72
1840,0,58,M,2,Doctorate,Married,$120K +,Blue,48,2,3,1,12648,14465,125
1841,0,34,M,2,Graduate,Single,$80K - $120K,Blue,29,3,1,3,13395,2650,69
1842,0,43,M,3,High School,Married,$60K - $80K,Blue,35,2,3,2,3717,4667,91
1843,1,45,M,5,Unknown,Married,$80K - $120K,Silver,39,2,2,3,34516,2234,49
